1   2   25   5   0  21  15   2    3   12   3   2    2 -100    4  221 2024
1   2    8   5   0  28  11   1    3   10   3   2    2 -100    2  222 2024
3   4 -100   2   2  28  12   1    3    6   3   2    1 -100    1  223 2024
3   7 -100   5   5  29  12   2    3   12   3   2    2    1    1  224 2024
3   6 -100   5   0  18  11   1    3 -100   3   3    2    2 -100  225 2024
2   1   60   1   1  40  14   1    3   12   1   2 -100    1    1  226 2024
2   5 -100   1   2  62  17   1    1   12   2   2 -100 -100 -100  227 2024
3   7 -100   1   2  39  12   1    1   12   3   2    2    2    2  228 2024
3   1   26   4   3 -99  12   2    3   12   2   2    3    2    1  229 2024
2   1   40   5   0  53  18   2    1   12   2   4 -100 -100    2  230 2024
2   1   40   1   0  41  18   2    1   12   1   2 -100 -100    1  231 2024
3   5 -100   1   3  72  14   1    3   10   1   2    2 -100 -100  232 2024
1   1   40   5   1  34  14   2    3   12   2   1    2 -100    1  233 2024
2   1   50   1   0  35  16   2    3   12   1   2 -100 -100    1  234 2024
2   1   30   1   2  46  14   2    1   12   1   3 -100    1    1  235 2024
2   5 -100   5   0  80  18   2    1   12   1   2 -100    3 -100  236 2024
3   1   40   3   1  34  17   2    1   12   3   3    2    2    1  237 2024
1   4 -100   5   3  35  12   2    3   12   1   2    1 -100    1  238 2024
1   4 -100   3   2  54  12   1    1   12   1   2    1 -100    2  239 2024
3   5 -100   1   4  73  17   1    1   12   1   2    1    1 -100  240 2024
2   1   32   1   2  49  12   2    1   12   2   3 -100 -100    1  241 2024
3   1   50   5   2  55  12   2    3   12   2   2    2    1    2  242 2024
1   2    6   1   3  37  12   2    3   12   2   2    2 -100    1  243 2024
1   2   20 -99   3  44  12   2 -100    8   2   1    2 -100    4  244 2024
3   1   50   1   6  47  11   1    3   12   2   2    2 -100    2  245 2024
2   1   40   5   3  37  13   1    3   12   2   3 -100 -100    1  246 2024
3   3 -100   5   0 -99  17   2    2    9   3   3    2 -100    2  247 2024
3   2   40   1   2  48  10   1    1    5   3   2    2 -100    3  248 2024
1   7 -100   1   1  54  13   2    3   12   3   2    2 -100  -98  249 2024
1   2   30   5   0  28  14   1    1   12   2   3    2 -100    2  250 2024
3   1   40   5   3  42  13   2    3    9   3   4    2 -100    2  251 2024
2   5 -100   4   2  64  16   2    1   12   2   2 -100 -100 -100  252 2024
1   5 -100   5   8  89   0   2    3 -100   3   4    2 -100 -100  253 2024
3   8 -100   5   2  82   6   2    3    9   1   3    2    2 -100  254 2024
1   1   44   1   0  37  16   2    1   12   1   1    1 -100    1  255 2024
1   5 -100   5   0  80   6   2    1   12   1   3    2 -100 -100  256 2024
2   6 -100   5   0  19  13   1    3   12   2   1 -100 -100 -100  257 2024
3   1   40   1   2  69  14   2    3   12   2   3    1    2    2  258 2024
2   2   26   5   4  51  12   2    1    7   3   4 -100    2    4  259 2024
2   1   40   2   4  68  12   2    1   12   2   2 -100    2    1  260 2024
3   1   40   1   0  58  14   1    3   12   3   2    2 -100    2  261 2024
1   4 -100   2   4  59  16   2    3   12   2   2    2 -100    4  262 2024
3   5 -100   3   1  66  16   1    1   12   2   1    2 -100 -100  263 2024
